ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ef9b0d0eca7f6f1ac637d43a479e65a4,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,
ef9d9fb8d0110a495df8146219d7078e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,hydrothermal_vent
efa9dafd48ad6deec1a30eef7b3f8b2e,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured,
efae7e8cd55875feac4baa27adaeda36,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaeraceae,Salinisphaera,Salinisphaera_dokdonensis
efb3aa0f9dfe6b03cf7e90cef413e922,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
efdbdd131cf6c323bd51263a7dfb4b2d,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b_marine_group,
efdcf440115d2e4eab97d59de020cf66,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
efde51f902b9e4499da49563a32563be,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
efe6c5720f317cb611ce72c4b75376f9,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
efeb6e861b4b1b4c85629b6d9fc43c37,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,
effc10bc42bdd6a0274a552131e2e237,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Croceibacter,Croceibacter_atlanticus
f009779880a53dee8679fa1e21e9a789,Bacteria,Planctomycetota,,,,,
f009feaffa6ca5b34cc71438b5ef7fa1,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
f0135682fcfd842f29335826976bd008,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
f01589b67a6f9e0ee11c1f4b1730a920,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus,uncultured_euryarchaeote
f0231a6826eaac9facbf9b030452ec08,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
f036d4b60502e863d4cc9ccf60570ac3,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
f0391d3051b60788f9ee5d9949e3d34b,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,
f03ab478500dfca2bc6cb87c7de4852d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_bacterium
f03cd1391b73d37a8a7cc3ba2c532696,Bacteria,Proteobacteria,Gammaproteobacteria,HgCo23,HgCo23,HgCo23,uncultured_bacterium
f04877d5ac52a0b834064b794d91f474,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,uncultured,
f05a297eb8a0c7653abd3d494fd89cb2,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
f05e692f64bb65d7a4b976dc01748d64,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,,
f061140a7ede6fb1eb9762a6b8bbf014,Bacteria,,,,,,
f061146faad79820b2198d27a4d0c296,Unassigned,,,,,,
f06133b0d965ddc2dcb8cdd5f5fa6e94,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
f0684ed39d7d7355a6798f4dfb71c50b,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
f0733d79023993443399f0f91258dd41,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,SUP05_cluster,
f07429275d628ca715ed17f82e31fdbd,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
f07742b99196a9dd9416e1deba413b7c,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,OCS116_clade,OCS116_clade,
f08da31d9cbe88385b71eb1b4325581c,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,
f090b46c0ef9a7ec4de2b80d16e6a7d3,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
f09b6201cc63dd4c89d33069854f75d6,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
f0a11f02c459403f7e445e5ccd3dcc8a,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
f0a1f94c4a4288dd92b91830a3a56285,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,uncultured_marine
f0a5d1aa51d06f04bc3e730043fe5708,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group,
f0b3c9773ef2107770564fb3c79c9ac3,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
f0bbaf6676048813708ffe03d1747a58,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,SAR116_clade,uncultured_Rhodospirillales
f0c0de207b19ec8fc83fb67bc1d4cf8e,Bacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,uncultured_bacterium
f0cb37f45ed9c8076790f7e4bc06d607,Eukaryota,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,Telonema,uncultured_Telonema
f0cda13b9d27a12891f2c6da6e48271b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
f0d90ae1baf9ccf72317be1fb52d9549,Bacteria,Bacteroidota,Bacteroidia,,,,
f0dbd553d106a89b561432cfd12f4524,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
f0e900c02895dcddd286c6292473e9a7,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
f0f97649e62461eb0b7653d01cd69033,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,marine_metagenome
f10c673a135578484272c13647f43d2b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae,uncultured_Rhodobacterales
f10c98e069bc210343e86878f7c974a4,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
f10f9afa09df303dbb43cc1d1dae205e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Picochlorum_sp.
f11022e42c07a5f0adcea395683ca1a7,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
f1105809647f17df0be9a5e3a43667ba,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
f11507ae6608d63ff2e739a772441a6f,Bacteria,,,,,,
f1237c8a8a6a5ae6079fdb728c8ae8cb,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,
f123ae4a7b1b2421b767905ba0d6f353,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,
f13c896159d87da847c76f827247ef66,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
f141cc999669368c9c0aee19af733749,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
f148f7e9da69d0368fecbe4431fa232a,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
f1528e5130c7fffcb249e41fe9faa0f9,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
f15b021f26ea822d97084ce33bafff00,Unassigned,,,,,,
f15d50c98e7a3218c1178b8ab72fd87e,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,
f160b0b4f9ae3f30fb18edf2e4638ee9,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Unknown_Family,uncultured_marine
f1748b9611f194dae084d9ac9b1bf372,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta_2,Spirochaeta_perfilievii
f1752a3239f678b26ffab56304a0dd47,Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,Bradymonadales,Bradymonadales,
f179fd3e2a5cc38df3fe2296bf4ee4af,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,,
f1819502921c36513f756d7484f69594,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_IV,Clade_IV,
f185489d8b22f241df2d6e973b73b80b,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,SUP05_cluster,
f1860fe716257bd5fd5c4c6a16cf3b95,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,
f18e481874d8006cf44ebecd42f55003,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
f18f5ad5d77e2f924a44b722dc9d8565,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,uncultured,
f1931fca6056e9c4bab49ab0420e9c1c,Bacteria,AncK6,AncK6,AncK6,AncK6,AncK6,hydrothermal_vent
f194680b18a68cbf6b79f7fea127631b,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,KI89A_clade,KI89A_clade,
f1979eb6f52daa30000c5a25e1d27138,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
f19cde43fcb7a4cdfb3b868ca96710b3,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,uncultured_alpha
f19fda84a12829f2d6033c22da243230,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,uncultured,
f1a346f52a6397d954d4aa18ce0f20ff,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
f1ad965bd8d6d3fba37ba86a4e8a3915,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
f1b09fd2c7c2248c545068755bb00712,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,uncultured_bacterium
f1b62f98ebcccd588b9a2f7f445757ab,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Saccharospirillaceae,uncultured_deep-sea
f1b701f0c7cadad58b7e1e6bff3251b0,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,SAR86_clade,SAR86_clade,uncultured_Oceanospirillales
f1b82f4f87871a5ec99769507f3e68ca,Bacteria,Verrucomicrobiota,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,
f1bab74453061c8bddd281a036d93df8,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,,
f1c2f6c198dce38fce4798f3affbce87,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,,,
f1c6f555042cb993c5350ef208ecfbca,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
f1cacd9e70445f24c4619f0fca89b7f4,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,
f1d0bc34420fa972af2de6ec0b07865b,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
f1df3414d84f99ece51b1b4ac8e4849e,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,marine_metagenome
f1df5d40a444d485f3a481cbd06387de,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
f1e95e2ece0f60fb4c895da8e063e74b,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
f1efa99a598f9cb85750bbe4bfde56bb,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,
f2014c76a8f9d8362edc084415d5cdcb,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
f205a6b6d3b65e8169fd59ad25ff7e41,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,,
f206e59905b3768b521bf12327c9c076,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
f20d4b2b9f9317b5c313503b10c51d75,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
f20f0ee6c6807b5e52a55e65c91a935d,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,UBA10353_marine_group,UBA10353_marine_group,uncultured_organism
f21a1efb7a57090e5eccb754991c2bda,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
f21e08bc710773f04bea13d0c34f2e56,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,uncultured,
f221f7836d8d025e228c93d2435a2e3e,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,Candidatus_Puniceispirillum,
f222be2f8436f7b968c032c635b1eb24,Bacteria,,,,,,
f227560b6723db79b811d1c1963641a3,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
f22950c98070667097d772b92bc340a1,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
f22ecdee47b72efce8a8354c5208999c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
f244e51589e8afc1b258751e166ac189,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,
f24966a3f9488692b9243a5fbf19f804,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
f24b4d257db7312291f7dfda13477ab4,Bacteria,,,,,,
f24e4a4676a8cf57e8eb28c41d3152e4,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,
f24fae805db759293f83d3f765320e8b,Bacteria,,,,,,
f253766120b67628b00fb823db40a084,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,Candidatus_Thioglobus
f281d9772b171d4d5ccbf449682e83cc,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus,
f282558f821fca77591a57d3f83af7e1,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
f2893a0f2c0a34362b8a6b66af05bd0f,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
f29104b3e645984014054906a0328f30,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,MB11C04_marine_group,
f29db999fb82e7cebd0a2f2893711e12,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
f2aa74aaa54ca54ebaaf2b00225a57d2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_Alphaproteobacteria
f2b1085884a3beddee34ab92b75083ce,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Phalacroma_mitra
f2b3f83360cc48497f6994363532ee3b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
f2b93e531d0009b6dd0d4e9014ceb281,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,
f2bf428ae3a8a6373fc5d262f123b77f,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1_aquatic_group,MWH-UniP1_aquatic_group,
f2c3ecfdc28de81725e0c751c6c43f65,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
f2c9e81e629e34a75860ca87b568ce11,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,
f2ca488621df81390c6a98237e87ac23,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,uncultured,metagenome
f2cccab5b687c83c473e25d1a9f07a8f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_bacterium
f2da704b45b81eae6a7d1438b7cb4101,Bacteria,Patescibacteria,Gracilibacteria,JGI_0000069-P22,JGI_0000069-P22,JGI_0000069-P22,bacterium_RFB
f2dc0d07de216be1f54d47d8e1944b98,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5)_clade,
f2deba7dd3170e07f24505a47bc731af,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
f2f32de5e15a2e8b6b0f7d5105b667bc,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
f3010ba3833c2d590b910b62c85e4265,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
f3062b9ce026437862633dccc178496d,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,MB11C04_marine_group,
f30adb6d5aa51632bf1b98196a786447,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
f30b546a68a43e74f0e8552558ac5288,Bacteria,Verrucomicrobiota,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,Lentisphaera_araneosa
f30dcf394626cc6163040cac4bb79d82,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b_marine_group,
f312fd4715cfa3b67bf9fd214af2e255,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,uncultured,
f3277d3840dc2772f17a8fc75c1095dc,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,
f32935d55d48e5c20ece4a79f61b6abf,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Peptoclostridium,uncultured_bacterium
f33ce0072e5377c6d2d776fcb734aa62,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group,
f342546691420021e0791e6261f4e462,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
f3442ead37815a7329ccbbfac65eb6a7,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
f3576a345b48e868845093d3a4d3a788,Bacteria,,,,,,
f3593ac09b9694b329a54885950ada91,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,
f35a9a2e43b580664dce01ad985e0dd4,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,,
f35e6c0f6cef47cdab234d0c9fbef67a,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,marine_metagenome
f35f21f7f56199e21b7db45e040abb83,Bacteria,Desulfobacterota,,,,,
f36badc2c88397f5ddb9c1c6b5670459,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter,
f37fa742dcb0b2a2c082816bc5da19d1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,
f3822553ef2bea2dcd80a788bc9f8411,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,
f3840dbb6493b9c20e666c88fc92b2ee,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
f385f40b95e77c47ab8b95d4558c6c6e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
f387aa244b77f99af13e4e18733b5e9d,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,uncultured_marine
f3a3759db4ff384346684ff2b01be3af,Bacteria,Verrucomicrobiota,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,Lentisphaera_araneosa
f3b91c7c050813b8b0748f599c763664,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,uncultured_bacterium
f3df460dd9f37ea2e67a32d8e02d1aad,Bacteria,Chloroflexi,,,,,
f3ecbe88a93658e7074d2794ab9c747e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_marine
f3eebf139d1c3ca5d61eb657e22b41d8,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Tetragenococcus,Tetragenococcus_halophilus
f3fca4b2e00b042bf00f7c64c0b361c2,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,uncultured,
f4004c6db2e926b82e9dfd24f9b57f95,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,uncultured_bacterium
f40742524f28a24265d30355396f8f48,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,
f407dd4d91f5b64c01111c79c7340838,Bacteria,,,,,,
f4098abf8dad52a81ae98060c0cf277b,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,marine_metagenome
f40dcac59d42971170de100e16b1d3df,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
f4202a90b33a828d5d266cb9d121ca23,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,uncultured_marine
f42fab3e773b8bd1b7a2c40bf842c98d,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,
f437fdfd949a94313323c2718d8d1f95,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,
f43d42d13407740594f6fb9456b5a9da,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,SAR86_clade,SAR86_clade,
f43dec56bc56db858589b73d746446ca,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
f441fa2c241a3f66abab4208a7880584,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,
f44404ea806c18f6b05b7cbb4f3e5fd2,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,
f44759cf7e5cf2f504783d52e58140df,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
f4589f1ca6677a7efd4a6ff7501de9f8,Bacteria,Proteobacteria,Gammaproteobacteria,HgCo23,HgCo23,HgCo23,uncultured_bacterium
f45c309b58e0a2f76fee7c1e6ac4cf5f,Bacteria,,,,,,
f4602c4ddc3e8ef1a58eaefad2033449,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,uncultured_proteobacterium
f46843e776e8a76ce0acfecb01420eb5,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
f47ac76f1e2f688ede6f90208cb962f6,Bacteria,Verrucomicrobiota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,MSBL3,uncultured_bacterium
f47d2327aefe0f1ad0cd73e5facd0442,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
f4939fb6973e4805008ee22124a3ccfe,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,SUP05_cluster,
f49e62e66169a27015111cfb63039474,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,uncultured_Peredibacter
f4a40db5dab8b0f8634d18fff9620627,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,koll11,koll11,
f4a7400380bd3ca5b28743801812de14,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
f4af2e66143bf6dd2ccfec4f3d12dab7,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
f4bceeae772fe5d1c10e76993f2775fa,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
f4be599b90e54975060bdbe062757dbc,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
f4c2587bbaa6e03cd0452af030d28bb5,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_bivia
f4c3f5fa706e17cbafc3318068a4d040,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
f4d5261684c9d8cf42463f5aa83fec19,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
f4d6e4c5b0097e82753b56975022a437,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
f4db4bca89c945438a07b42aa2779b38,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
f4df34dbf26e911b1d6fd79b9a53b7af,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,
f4ec7e6a216ef5d6b76da561d0bb169f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,
f4fe94e3ed0df87afaf1df42f0b48d54,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),
f50bdbc3afbb5db2cef1042f9d722372,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,
f50db906f2df49cd3d454827a908607d,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_IV,Clade_IV,metagenome
f50dc94daaf8ca548b7a01f8d92eb408,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
f50e37127a015027dd5adb44d9607351,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
f514a123b70e155291c56dc12b8e5d20,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
f515fbec3765469dea829d2e1cfbc29b,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
f5216187c6f02d96c1a73a1c99fc54f3,Bacteria,Verrucomicrobiota,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,
f522e05e4403741e422a6515306f81d7,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,uncultured_bacterium
f52b696e6f7759a6387c8a4cc80e3a74,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,
