#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_6337	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA	NA
ASV_6338	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	uncultured_bacterium
ASV_6339	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_6340	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	SAR202_clade	SAR202_clade	NA
ASV_6341	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	NA
ASV_6342	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_6343	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	NA
ASV_6344	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	NA
ASV_6345	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster	NA
ASV_6346	Bacteria	NA	NA	NA	NA	NA	NA
ASV_6347	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	MD3-55	NA
ASV_6348	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	NA
ASV_6349	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	NA
ASV_6350	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_6351	Bacteria	Planctomycetota	OM190	OM190	OM190	OM190	unidentified_marine
ASV_6352	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	NA	NA
ASV_6353	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	NA	NA
ASV_6354	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	OM182_clade	OM182_clade	marine_gamma
ASV_6355	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_6356	Bacteria	NA	NA	NA	NA	NA	NA
ASV_6357	Bacteria	Planctomycetota	BD7-11	BD7-11	BD7-11	BD7-11	uncultured_planctomycete
ASV_6358	Bacteria	NA	NA	NA	NA	NA	NA
ASV_6359	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	uncultured	uncultured	unidentified_marine
ASV_6360	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus	NA
ASV_6361	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_6362	Bacteria	NA	NA	NA	NA	NA	NA
ASV_6363	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	NA
ASV_6364	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	Clade_II	NA
ASV_6365	Bacteria	Myxococcota	Polyangia	Polyangiales	Eel-36e1D6	Eel-36e1D6	uncultured_delta
ASV_6366	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster	NA
ASV_6367	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_6368	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	NA
ASV_6369	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	uncultured	uncultured	NA
ASV_6370	Bacteria	Verrucomicrobiota	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera	Lentisphaera_araneosa
ASV_6371	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_6372	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	Candidatus_Thioglobus
ASV_6373	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_6374	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_6375	Archaea	Thermoplasmatota	Thermoplasmata	Thermoplasmata	Thermoplasmata	Marine_Group_III	uncultured_marine
ASV_6376	Bacteria	Firmicutes	Bacilli	Entomoplasmatales	Entomoplasmatales_Incertae_Sedis	Candidatus_Hepatoplasma	NA
ASV_6377	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19_marine_sediment_group	NA
ASV_6378	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_6379	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	uncultured_bacterium
ASV_6380	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	unidentified_marine
ASV_6381	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA	NA
ASV_6382	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group	NA
ASV_6383	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	marine_metagenome
ASV_6384	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	marine_metagenome
ASV_6385	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	uncultured_alpha
ASV_6386	Bacteria	NA	NA	NA	NA	NA	NA
ASV_6387	Bacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	marine_metagenome
ASV_6388	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	uncultured	NA
ASV_6389	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	NA
ASV_6390	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus	NA
ASV_6391	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA	NA
ASV_6392	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA	NA
ASV_6393	Bacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	uncultured_bacterium
ASV_6394	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_6395	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
ASV_6396	Bacteria	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	NA
ASV_6397	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	SAR202_clade	SAR202_clade	NA
ASV_6398	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA	NA
ASV_6399	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	NA
ASV_6400	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_6401	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	NA
ASV_6402	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_6403	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	uncultured	NA
ASV_6404	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	uncultured	NA
ASV_6405	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	uncultured_bacterium
ASV_6406	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	NA	NA
ASV_6407	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	marine_metagenome
ASV_6408	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	NA
ASV_6409	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV_6410	Bacteria	NA	NA	NA	NA	NA	NA
ASV_6411	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	uncultured	NA
ASV_6412	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_6413	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_6414	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade	SAR86_clade	NA
ASV_6415	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella	uncultured_Flammeovirgaceae
ASV_6416	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	uncultured_bacterium
ASV_6417	Bacteria	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	NA
ASV_6418	Bacteria	Planctomycetota	Pla3_lineage	Pla3_lineage	Pla3_lineage	Pla3_lineage	marine_metagenome
ASV_6419	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA	NA
ASV_6420	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	NA
ASV_6421	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	uncultured_bacterium
ASV_6422	Bacteria	NA	NA	NA	NA	NA	NA
ASV_6423	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	uncultured_Sphingobacteriia
ASV_6424	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	NA
ASV_6425	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_6426	Bacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	uncultured_bacterium
ASV_6427	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group	uncultured_marine
ASV_6428	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	NA	NA
ASV_6429	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade	SAR86_clade	NA
ASV_6430	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	NA	NA
ASV_6431	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_6432	Bacteria	Planctomycetota	OM190	OM190	OM190	OM190	NA
ASV_6433	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	AEGEAN-169_marine_group	uncultured_bacterium
ASV_6434	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	AEGEAN-169_marine_group	uncultured_bacterium
ASV_6435	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	uncultured	NA
ASV_6436	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	uncultured_Bacteroidetes/Chlorobi
ASV_6437	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_6438	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	uncultured	NA
ASV_6439	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	uncultured	uncultured_marine
ASV_6440	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	uncultured	uncultured	uncultured_bacterium
ASV_6441	Bacteria	NA	NA	NA	NA	NA	NA
ASV_6442	Bacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	uncultured_bacterium
ASV_6443	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_IV	Clade_IV	NA
ASV_6444	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Luminiphilus	NA
ASV_6445	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA	NA
ASV_6446	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	NA
ASV_6447	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	NA	NA
ASV_6448	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	uncultured_bacterium
ASV_6449	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV_6450	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_6451	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_6452	Bacteria	NA	NA	NA	NA	NA	NA
ASV_6453	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA	NA
ASV_6454	Bacteria	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	uncultured_marine
ASV_6455	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	NA	NA
ASV_6456	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	NA
ASV_6457	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group	NA
ASV_6458	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_6459	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade	SAR86_clade	NA
ASV_6460	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_6461	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	NA	NA
ASV_6462	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	uncultured	uncultured	NA
ASV_6463	Bacteria	PAUC34f	PAUC34f	PAUC34f	PAUC34f	PAUC34f	marine_metagenome
ASV_6464	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib	Candidatus_Pelagibacter
ASV_6465	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	SAR202_clade	SAR202_clade	uncultured_gamma
ASV_6466	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_6467	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	uncultured_bacterium
ASV_6468	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_6469	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group	NA
ASV_6470	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	marine_metagenome
ASV_6471	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	uncultured_marine
ASV_6472	Bacteria	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	uncultured_bacterium
ASV_6473	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	hydrothermal_vent
ASV_6474	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	uncultured_bacterium
ASV_6475	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_6476	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	OM182_clade	OM182_clade	NA
ASV_6477	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_6478	Bacteria	NA	NA	NA	NA	NA	NA
ASV_6479	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA
ASV_6480	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_6481	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19_marine_sediment_group	NA
ASV_6482	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	uncultured_OM60
ASV_6483	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA	NA
ASV_6484	Bacteria	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	unidentified_marine
ASV_6485	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_6486	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_6487	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_6488	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	NA	NA
ASV_6489	Bacteria	NA	NA	NA	NA	NA	NA
ASV_6490	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	NA
ASV_6491	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7_clade	NA
ASV_6492	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	NA	NA
ASV_6493	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina	NA
ASV_6494	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA	NA
ASV_6495	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	uncultured	uncultured_Fibrobacteres
ASV_6496	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	uncultured	NA
ASV_6497	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Pseudofulvibacter	NA
ASV_6498	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	uncultured	uncultured	uncultured_proteobacterium
ASV_6499	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Verruc-01	Verrucomicrobia_bacterium
ASV_6500	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	Clade_II	NA
ASV_6501	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_6502	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	uncultured	NA
ASV_6503	Bacteria	NA	NA	NA	NA	NA	NA
ASV_6504	Bacteria	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	NA
ASV_6505	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	MD3-55	NA
ASV_6506	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_6507	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Peptoclostridium	uncultured_bacterium
ASV_6508	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes_VC2.1_Bac22	Bacteroidetes_VC2.1_Bac22	Bacteroidetes_VC2.1_Bac22	NA
ASV_6509	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	NA	NA
ASV_6510	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_6511	Bacteria	NA	NA	NA	NA	NA	NA
ASV_6512	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	uncultured	NA
ASV_6513	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_6514	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	NA
ASV_6515	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_6516	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade	alpha_proteobacterium
ASV_6517	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA	NA
ASV_6518	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	NA	NA
ASV_6519	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	NA
ASV_6520	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
ASV_6521	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_6522	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	NA
ASV_6523	Bacteria	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	NA
ASV_6524	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_6525	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade	NA
ASV_6526	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	NA	NA
ASV_6527	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	NA
ASV_6528	Bacteria	NA	NA	NA	NA	NA	NA
ASV_6529	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	uncultured_bacterium
ASV_6530	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	uncultured_bacterium
ASV_6531	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Ulvibacter	uncultured_marine
ASV_6532	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	NA	NA
ASV_6533	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	NA
ASV_6534	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_6535	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade	SAR86_clade	NA
ASV_6536	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	NA
ASV_6537	Bacteria	NA	NA	NA	NA	NA	NA
ASV_6538	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	AEGEAN-169_marine_group	NA
ASV_6539	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
ASV_6540	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	AEGEAN-169_marine_group	metagenome
ASV_6541	Bacteria	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	NA
ASV_6542	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_6543	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Marinicella	uncultured_proteobacterium
ASV_6544	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_6545	Bacteria	NA	NA	NA	NA	NA	NA
ASV_6546	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	NA
ASV_6547	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae	uncultured_Rhodobacterales
ASV_6548	Archaea	Thermoplasmatota	Thermoplasmata	Marine_Group_II	Marine_Group_II	Marine_Group_II	NA
ASV_6549	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	NA
ASV_6550	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Ulvibacter	uncultured_Bacteroidetes
ASV_6551	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	uncultured_bacterium
ASV_6552	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_6553	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	NA
ASV_6554	Bacteria	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	NA
ASV_6555	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	NA
ASV_6556	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV_6557	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	uncultured	uncultured	uncultured_organism
ASV_6558	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	Clade_II	NA
ASV_6559	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	JL-ETNP-F27	uncultured_planctomycete
ASV_6560	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	MD3-55	uncultured_bacterium
ASV_6561	Bacteria	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)	NA
ASV_6562	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_6563	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster	NA
ASV_6564	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hellea	uncultured_bacterium
ASV_6565	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_6566	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_6567	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	uncultured_bacterium
ASV_6568	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
ASV_6569	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster	NA
ASV_6570	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	NA
ASV_6571	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
