,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_5473,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
ASV_5475,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,
ASV_5476,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_III,Clade_III,unidentified_marine
ASV_5477,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
ASV_5478,Bacteria,Proteobacteria,Gammaproteobacteria,EV818SWSAP88,EV818SWSAP88,EV818SWSAP88,uncultured_bacterium
ASV_5479,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
ASV_5480,Bacteria,Proteobacteria,,,,,
ASV_5481,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
ASV_5482,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
ASV_5483,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
ASV_5484,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,,
ASV_5485,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,
ASV_5486,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,uncultured,
ASV_5487,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga,Rubrivirga_profundi
ASV_5488,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured,uncultured_Pelagibacterales
ASV_5489,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,uncultured,uncultured_marine
ASV_5490,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
ASV_5491,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavicella,uncultured_bacterium
ASV_5492,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
ASV_5493,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,
ASV_5494,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
ASV_5496,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopelagicus,
ASV_5498,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
ASV_5499,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,
ASV_5500,Bacteria,Verrucomicrobiota,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,
ASV_5501,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,uncultured,
ASV_5502,Bacteria,Firmicutes,Bacilli,Entomoplasmatales,type_III,type_III,uncultured_Entomoplasmatales
ASV_5505,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,SUP05_cluster,
ASV_5506,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_marine
ASV_5507,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,
ASV_5508,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,,
ASV_5509,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
ASV_5510,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
ASV_5513,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
ASV_5514,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
ASV_5515,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Formosa,
ASV_5516,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),metagenome
ASV_5518,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NS7_marine_group,
ASV_5519,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
ASV_5520,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,,
ASV_5521,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,Pelagibacteraceae_bacterium
ASV_5522,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
ASV_5523,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
ASV_5525,Bacteria,,,,,,
ASV_5526,Bacteria,,,,,,
ASV_5528,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4_marine_group,Arctic97B-4_marine_group,Arctic97B-4_marine_group,
ASV_5529,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,hydrothermal_vent
ASV_5531,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,SAR92_clade,
ASV_5532,Bacteria,,,,,,
ASV_5533,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b_marine_group,
ASV_5535,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,
ASV_5536,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
ASV_5537,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,,
ASV_5538,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
ASV_5539,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group,
ASV_5540,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
ASV_5541,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,,,
ASV_5542,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
ASV_5543,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,marine_metagenome
ASV_5544,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,
ASV_5545,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
ASV_5546,Bacteria,,,,,,
ASV_5547,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
ASV_5549,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
ASV_5550,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hellea,
ASV_5551,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
ASV_5552,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
ASV_5553,Bacteria,,,,,,
ASV_5555,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,Candidatus_Thioglobus
ASV_5556,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
ASV_5557,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,uncultured_bacterium
ASV_5558,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
ASV_5559,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
ASV_5560,Bacteria,Actinobacteriota,Actinobacteria,PeM15,PeM15,PeM15,
ASV_5562,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,marine_metagenome
ASV_5563,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
ASV_5564,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
ASV_5565,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,
ASV_5566,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Rubidimonas,uncultured_bacterium
ASV_5568,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
ASV_5569,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,
ASV_5570,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,
ASV_5571,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,uncultured_bacterium
ASV_5575,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
ASV_5576,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,,
ASV_5577,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Synechococcus_CC9902,
ASV_5580,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,,
ASV_5583,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospira,uncultured_bacterium
ASV_5584,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
ASV_5585,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter,
ASV_5586,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
ASV_5587,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus,
ASV_5589,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,
ASV_5590,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
ASV_5591,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,SAR86_clade,SAR86_clade,
ASV_5592,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Rubidimonas,uncultured_Bacteroidetes
ASV_5593,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,PRD18C08,PRD18C08,
ASV_5594,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_23,
ASV_5596,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,uncultured,uncultured_bacterium
ASV_5597,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
ASV_5598,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
ASV_5601,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_Cytophaga
ASV_5602,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
ASV_5603,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,SAR86_clade,SAR86_clade,
ASV_5605,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
ASV_5606,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
ASV_5607,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
ASV_5608,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
ASV_5609,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,,
ASV_5610,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Allobacillus,Allobacillus_halotolerans
ASV_5611,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,Candidatus_Thioglobus
ASV_5612,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
ASV_5613,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,
ASV_5614,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Synechococcus_CC9902,
ASV_5615,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,
ASV_5616,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,
ASV_5617,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,uncultured_marine
ASV_5618,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,NS10_marine_group,
ASV_5619,Bacteria,,,,,,
ASV_5620,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
ASV_5622,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
ASV_5624,Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,marine_metagenome
ASV_5625,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
ASV_5626,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,IheB2-31,uncultured_gamma
ASV_5627,Bacteria,,,,,,
ASV_5628,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured_marine
ASV_5629,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
ASV_5630,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
ASV_5631,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,Candidatus_Thioglobus
ASV_5632,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
ASV_5634,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,IheB2-31,uncultured_gamma
ASV_5635,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
ASV_5638,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4_marine_group,Arctic97B-4_marine_group,Arctic97B-4_marine_group,uncultured_verrucomicrobium
ASV_5639,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
ASV_5641,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,uncultured_Bacteroidetes/Chlorobi
ASV_5642,Bacteria,,,,,,
ASV_5643,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,unidentified_marine
ASV_5644,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,uncultured_Planctomyces
ASV_5645,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,
ASV_5646,Bacteria,,,,,,
ASV_5647,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
ASV_5648,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,SAR86_clade,SAR86_clade,
ASV_5649,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,,
ASV_5650,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
ASV_5651,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
ASV_5654,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,
ASV_5655,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
ASV_5656,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,
ASV_5657,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,
ASV_5658,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,KI89A_clade,KI89A_clade,
ASV_5659,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b_marine_group,
ASV_5661,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,uncultured_alpha
ASV_5662,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Candidatus_Endobugula,
ASV_5663,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudahrensia,
ASV_5664,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,MB11C04_marine_group,uncultured_verrucomicrobium
ASV_5665,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
ASV_5666,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
ASV_5667,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales,
ASV_5668,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,uncultured,
ASV_5669,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
ASV_5671,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,,,
ASV_5672,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,uncultured_marine
ASV_5673,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
ASV_5674,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_delta
ASV_5676,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
ASV_5677,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
ASV_5678,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
ASV_5679,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,uncultured_bacterium
ASV_5680,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group,
ASV_5681,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,
ASV_5682,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,uncultured_marine
ASV_5683,Bacteria,Verrucomicrobiota,Lentisphaeria,,,,
ASV_5684,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,uncultured,uncultured_proteobacterium
ASV_5685,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
ASV_5687,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,
ASV_5688,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
ASV_5689,Bacteria,,,,,,
ASV_5690,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
ASV_5691,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
ASV_5693,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
ASV_5695,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Jannaschia,
ASV_5696,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_IV,Clade_IV,
ASV_5697,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Formosa,
ASV_5698,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
ASV_5699,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,SAR86_clade,SAR86_clade,uncultured_Oceanospirillales
ASV_5700,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
ASV_5701,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
ASV_5702,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
ASV_5704,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus,
ASV_5705,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,uncultured,uncultured_marine
ASV_5706,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,
ASV_5707,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
ASV_5708,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,
ASV_5709,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
ASV_5710,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
ASV_5711,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
ASV_5712,Bacteria,Bdellovibrionota,Oligoflexia,053A03-B-DI-P58,053A03-B-DI-P58,053A03-B-DI-P58,uncultured_marine
ASV_5715,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,KI89A_clade,KI89A_clade,
ASV_5716,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,uncultured,
ASV_5717,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5)_clade,
ASV_5718,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_Alphaproteobacteria
ASV_5719,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,uncultured_sediment
ASV_5720,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group,
ASV_5721,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,,
ASV_5722,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
ASV_5723,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,Marine_Methylotrophic_Group_3,
ASV_5724,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,marine_metagenome
ASV_5727,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
ASV_5728,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
ASV_5730,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,Trichodesmium_IMS101,
ASV_5731,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
ASV_5732,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,,
ASV_5735,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Planktomarina,
ASV_5736,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
ASV_5737,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Spongospora_subterranea
ASV_5738,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Pseudofulvibacter,
ASV_5739,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group,
ASV_5740,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,
ASV_5741,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,HTCC5015,uncultured_gamma
ASV_5742,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,uncultured,
ASV_5745,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
ASV_5747,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,uncultured,
ASV_5748,Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,AT-s3-44,AT-s3-44,uncultured_bacterium
ASV_5749,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
ASV_5751,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,
ASV_5754,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter,
ASV_5755,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b_marine_group,
ASV_5756,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
ASV_5757,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
ASV_5758,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
ASV_5759,Bacteria,Cyanobacteria,Cyanobacteriia,,,,
ASV_5760,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_I,uncultured_Alphaproteobacteria
ASV_5761,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,SUP05_cluster,
ASV_5762,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_IV,Clade_IV,
ASV_5763,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,,
ASV_5764,Bacteria,Proteobacteria,Gammaproteobacteria,OM182_clade,OM182_clade,OM182_clade,
ASV_5765,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
ASV_5766,Bacteria,,,,,,
ASV_5767,Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,AT-s3-44,AT-s3-44,uncultured_organism
ASV_5768,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
ASV_5769,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,,,
ASV_5770,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,uncultured_proteobacterium
ASV_5771,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,uncultured,uncultured_organism
ASV_5772,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
ASV_5773,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_bacterium
ASV_5774,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,
ASV_5775,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
