,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_12698,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_12702,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_12705,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_12708,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_12709,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_12710,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_12721,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_12723,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_12727,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_12734,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_12739,Eukaryota,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11261
ASV_12741,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_12748,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_12752,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_12754,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_12759,Eukaryota,unknown,Polycystinea,Nassellaria,Plagiacanthidae,g_,s_
ASV_12760,Eukaryota,unknown,Polycystinea,unassigned,unassigned,g_,s_
ASV_12772,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_
ASV_12775,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_12784,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_12786,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_12791,Eukaryota,Cryptophyta,unknown,Cryptomonadales,Goniomonadaceae,g_,s_
ASV_12800,Eukaryota,unknown,Dinophyceae,Peridiniales,Heterocapsaceae,unassigned,s_
ASV_12803,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_12805,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12806,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_12807,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_12812,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_12814,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_12816,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_12828,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_12833,Eukaryota,unknown,Dinophyceae,Dinophysiales,Dinophysiaceae,Dinophysis,unassigned
ASV_12853,Eukaryota,unknown,Cryptophyceae,Cyathomonadacea,Goniomonadaceae,Goniomonas,unassigned
ASV_12863,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,g_,s_
ASV_12874,Eukaryota,Cryptophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_12879,Eukaryota,Apicomplexa,unknown,unknown,unknown,g_,s_
ASV_12880,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,unassigned,s_
ASV_12893,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_12895,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_12897,Eukaryota,unknown,unknown,Diplonemea,Diplonemidae,g_,s_
ASV_12898,Eukaryota,unknown,Dinophyceae,Peridiniales,Pfiesteriaceae,g_,s_
ASV_12902,Eukaryota,unknown,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 1sb RG-2016
ASV_12904,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_12908,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_12914,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_
ASV_12917,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,s_
ASV_12922,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_12925,Eukaryota,unknown,Haptophyta,unknown,unknown,g_,s_
ASV_12927,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,g_,s_
ASV_12942,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_12946,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_12947,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_12951,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,g_,s_
ASV_12956,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_12957,Eukaryota,Cercozoa,unknown,Marimonadida,unknown,g_,s_
ASV_12961,Eukaryota,unknown,Bigyra,Oblongichytrida,unknown,g_,s_
ASV_12963,Eukaryota,unknown,Dictyochophyceae,Florenciellales,unassigned,unassigned,unassigned
ASV_12964,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,s_
ASV_12972,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_12979,Eukaryota,unknown,Polycystinea,Nassellaria,Artostrobiidae,g_,s_
ASV_12981,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_12983,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_12984,Eukaryota,unknown,Dinophyceae,Peridiniales,Amphidiniopsidaceae,g_,s_
ASV_12986,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_12988,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_12990,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_12995,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13001,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13005,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13014,Eukaryota,Arthropoda,Hexanauplia,Calanoida,unassigned,unassigned,s_
ASV_13015,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13023,Eukaryota,Cryptophyta,unknown,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_13027,Eukaryota,Basidiomycota,Agaricomycetes,unassigned,unassigned,unassigned,unassigned
ASV_13030,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina scutellum
ASV_13031,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13038,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13046,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,unassigned,unassigned
ASV_13047,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13051,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_13053,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13057,Eukaryota,unknown,Dinophyceae,Gymnodiniales,unassigned,unassigned,s_
ASV_13058,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_13060,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13062,Eukaryota,unknown,Acantharea,Chaunacanthida,unassigned,g_,s_
ASV_13063,Eukaryota,unknown,unknown,Telonemida,unassigned,unassigned,s_
ASV_13069,Eukaryota,unknown,unknown,unknown,unknown,Ichthyodinium,Ichthyodinium chabelardi
ASV_13073,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13087,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13091,Eukaryota,unknown,Polycystinea,unassigned,unassigned,g_,s_
ASV_13095,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13096,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_13098,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_13102,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Ceratoperidiniaeceae,g_,s_
ASV_13103,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13108,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_
ASV_13115,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_13118,Eukaryota,Ciliophora,Oligohymenophorea,Apostomatida,unassigned,g_,s_
ASV_13119,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_13125,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13131,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13149,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13150,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_13151,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13159,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13162,Eukaryota,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,g_,s_
ASV_13167,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,g_,s_
ASV_13168,Eukaryota,Euglenozoa,unknown,Diplonemea,Hemistasiidae,g_,s_
ASV_13171,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_13172,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_13173,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,Blastodinium,s_
ASV_13177,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_
ASV_13189,Eukaryota,unknown,unknown,Choanoflagellata,unknown,g_,s_
ASV_13202,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13212,Eukaryota,Ciliophora,Phyllopharyngea,Dysteriida,Plesiotrichopidae,g_,s_
ASV_13216,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,unassigned,unassigned,unassigned
ASV_13219,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13224,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_13228,Eukaryota,Cercozoa,unknown,Marimonadida,unknown,Abollifer,s_
ASV_13236,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_13238,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_13241,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_13248,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,g_,s_
ASV_13251,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13253,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,s_
ASV_13261,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_13270,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13280,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13294,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_13295,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_13304,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13305,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13307,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_13310,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13313,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13314,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13316,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13319,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13320,Eukaryota,Ciliophora,Colpodea,Colpodida,Marynidae,g_,s_
ASV_13333,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,s_
ASV_13340,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13350,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_13356,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13359,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_13361,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_13363,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,Blastodinium,s_
ASV_13372,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13380,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_13383,Eukaryota,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora fuscescens
ASV_13396,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13406,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Scrippsiella,s_
ASV_13407,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,unassigned,s_
ASV_13408,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13412,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_13413,Eukaryota,unknown,unknown,unknown,Planomonadidae,g_,s_
ASV_13415,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium divergens
ASV_13416,Eukaryota,Chlorophyta,Chlorophyceae,Chlamydomonadales,unassigned,g_,s_
ASV_13442,Eukaryota,Chlorophyta,Palmophyllophyceae,Prasinococcales,Prasinococcaceae,g_,s_
ASV_13444,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13453,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13455,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13464,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_13472,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13473,Eukaryota,unknown,unknown,Pirsoniales,unknown,Pirsonia,Pirsonia guinardiae
ASV_13474,Eukaryota,unknown,unknown,unknown,Pterocystidae,g_,s_
ASV_13476,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,g_,s_
ASV_13478,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_13482,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_13487,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13488,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13491,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Podonidae,g_,s_
ASV_13492,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13493,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13497,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,unassigned,g_,s_
ASV_13500,Eukaryota,Arthropoda,Malacostraca,Decapoda,Polychelidae,Pentacheles,Pentacheles laevis
ASV_13502,Eukaryota,unknown,Polycystinea,Nassellaria,Theoperidae,Pterocanium,s_
ASV_13507,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13518,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13520,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_13527,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13528,Eukaryota,unknown,unknown,Diplonemea,Diplonemidae,g_,s_
ASV_13532,Eukaryota,unknown,Dinophyceae,Peridiniales,Glenodiniaceae,g_,s_
ASV_13537,Eukaryota,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11006
ASV_13538,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_
ASV_13542,Eukaryota,Annelida,Polychaeta,Phyllodocida,Sigalionidae,g_,s_
ASV_13555,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_13562,Eukaryota,unknown,Cryptophyceae,Pyrenomonadales,Pyrenomonadaceae,g_,s_
ASV_13565,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_13566,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,g_,s_
ASV_13570,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_13575,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13579,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,Blastodinium,s_
ASV_13595,Eukaryota,unknown,Polycystinea,Spumellaria,unassigned,unassigned,s_
ASV_13596,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13599,Eukaryota,unknown,unknown,Haplosporida,unknown,g_,s_
ASV_13604,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_13605,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,g_,s_
ASV_13607,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_13608,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13610,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_13613,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_13616,Eukaryota,unknown,Dinophyceae,unknown,unknown,g_,s_
ASV_13622,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13625,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,s_
ASV_13630,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_13643,Eukaryota,Bacillariophyta,Coscinodiscophyceae,unknown,unknown,g_,s_
ASV_13655,Eukaryota,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,unassigned
ASV_13663,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,g_,s_
ASV_13667,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13674,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_13675,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13687,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_13695,Eukaryota,Apicomplexa,Conoidasida,Eugregarinorida,Lecudinidae,g_,s_
ASV_13712,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13714,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13717,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Crypthecodiniaceae,g_,s_
ASV_13723,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_13726,Eukaryota,unknown,unknown,Diplonemea,unknown,g_,s_
ASV_13735,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13736,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13737,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13750,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13758,Eukaryota,unknown,Choanoflagellata,unknown,unknown,unknown,Choanoflagellida sp. SL117#1
ASV_13761,Eukaryota,Chlorophyta,Palmophyllophyceae,Prasinococcales,Prasinococcaceae,g_,s_
ASV_13762,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,s_
ASV_13763,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13764,Eukaryota,unknown,Dinophyceae,Peridiniales,Heterocapsaceae,g_,s_
ASV_13765,Eukaryota,unknown,unknown,unknown,Pterocystidae,g_,s_
ASV_13771,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13774,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Amphidomataceae,Azadinium,unassigned
ASV_13776,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,g_,s_
ASV_13779,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_13781,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_13785,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13792,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_13818,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13835,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_13842,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_13845,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13847,Eukaryota,unknown,Dinophyceae,Coccidiniales,Chytriodiniaceae,g_,s_
ASV_13849,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_13858,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13860,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13867,Eukaryota,unknown,unknown,Pirsoniales,unknown,g_,s_
ASV_13886,Eukaryota,unknown,Polycystinea,Spumellaria,unassigned,unassigned,s_
ASV_13890,Eukaryota,unknown,unknown,unknown,unknown,unknown,phototrophic eukaryote
ASV_13892,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,g_,s_
ASV_13893,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,g_,s_
ASV_13899,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13907,Eukaryota,Ciliophora,Nassophorea,Nassulida,Nassulidae,g_,s_
ASV_13912,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_13931,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13936,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13952,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Scrippsiella,unassigned
ASV_13953,Eukaryota,unknown,Polycystinea,Nassellaria,Plagiacanthidae,Lithomelissa,s_
ASV_13960,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_13962,Eukaryota,Ciliophora,Phyllopharyngea,Dysteriida,Plesiotrichopidae,g_,s_
ASV_13965,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_13971,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_13974,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13975,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Eimeriidae,unassigned,s_
ASV_13990,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_14003,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,g_,s_
ASV_14005,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Cochlodinium,s_
ASV_14008,Eukaryota,unknown,Dinophyceae,unknown,unknown,unknown,s_
ASV_14010,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Amphidomataceae,g_,s_
ASV_14015,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,Blastodinium,s_
ASV_14016,Eukaryota,Cryptophyta,unknown,Cryptomonadales,Cryptomonadaceae,Cryptomonas,unassigned
ASV_14019,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14026,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_14031,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_14032,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_14039,Eukaryota,unknown,unknown,Bicosoecida,Cafeteriaceae,g_,s_
ASV_14046,Eukaryota,unknown,unknown,Pirsoniales,unknown,Pirsonia,s_
ASV_14053,Eukaryota,unknown,Polycystinea,Nassellaria,Theoperidae,g_,s_
ASV_14062,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14064,Eukaryota,unknown,unknown,unknown,unknown,unknown,phototrophic eukaryote
ASV_14082,Eukaryota,unknown,unknown,unknown,Vannellidae,Vannella,unassigned
ASV_14084,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,g_,s_
ASV_14089,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_14091,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_14102,Eukaryota,Cnidaria,Hydrozoa,Narcomedusae,unknown,Tetraplatia,Tetraplatia volitans
ASV_14106,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14107,Eukaryota,unknown,Dinophyceae,unknown,unknown,g_,s_
ASV_14121,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_14148,Eukaryota,Ciliophora,Oligohymenophorea,Peniculida,Stokesiidae,g_,s_
ASV_14163,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,s_
ASV_14165,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,g_,s_
ASV_14167,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14169,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_14178,Eukaryota,Chlorophyta,unknown,Pyramimonadales,unknown,Pterosperma,s_
ASV_14180,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14197,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum triestinum
ASV_14208,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_14219,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_14227,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14228,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,unassigned
ASV_14229,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14233,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14238,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14240,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,unassigned,s_
ASV_14248,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_14260,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_14264,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_14269,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
