,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_86040,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_86065,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_86068,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_86108,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_86208,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_86244,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_86260,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_86308,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_86318,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_86323,Eukaryota,unknown,unknown,Himatismenida,unknown,g_,s_
ASV_86452,Eukaryota,unknown,Dictyochophyceae,Pedinellales,unknown,g_,s_
ASV_86465,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,unassigned,g_,s_
ASV_86486,Eukaryota,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,g_,s_
ASV_86492,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_86495,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Scytosiphonaceae,g_,s_
ASV_86501,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86536,Eukaryota,Arthropoda,Insecta,Diptera,Micropezidae,g_,s_
ASV_86580,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_86582,Eukaryota,unknown,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_86589,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86591,Eukaryota,unknown,Oomycetes,unknown,unknown,g_,s_
ASV_86593,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_86598,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86599,Eukaryota,unknown,Oomycetes,Saprolegniales,Saprolegniaceae,g_,s_
ASV_86600,Eukaryota,unknown,Oomycetes,Peronosporales,Peronosporaceae,g_,s_
ASV_86604,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86605,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86607,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86609,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,g_,s_
ASV_86610,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86617,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86618,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86655,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,g_,s_
ASV_86656,Eukaryota,unknown,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_86689,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_86691,Eukaryota,unknown,Oomycetes,Saprolegniales,Saprolegniaceae,g_,s_
ASV_86693,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86694,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86700,Eukaryota,unknown,Phaeophyceae,Ectocarpales,unassigned,g_,s_
ASV_86707,Eukaryota,unknown,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_86708,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86711,Eukaryota,unknown,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_86724,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_86725,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86741,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86750,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86780,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,unassigned,g_,s_
ASV_86801,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86816,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86877,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,g_,s_
ASV_86881,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86910,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_86936,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_86953,Eukaryota,unknown,Oomycetes,unassigned,unassigned,g_,s_
ASV_86957,Eukaryota,unknown,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_86962,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_86967,Eukaryota,unknown,Haptophyta,Isochrysidales,Noelaerhabdaceae,g_,s_
ASV_86976,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_87007,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,g_,s_
ASV_87051,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_87069,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_87075,Eukaryota,unknown,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_87081,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_87085,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_87088,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Proboscidactylidae,g_,s_
ASV_87093,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_87097,Eukaryota,unknown,Oomycetes,Peronosporales,Peronosporaceae,g_,s_
ASV_87106,Eukaryota,Arthropoda,unknown,unknown,unknown,g_,s_
ASV_87108,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_87119,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_87143,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_87147,Eukaryota,unknown,Phaeophyceae,Dictyotales,Dictyotaceae,g_,s_
ASV_87158,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_
ASV_87169,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_87171,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_87183,Eukaryota,unknown,Phaeophyceae,Fucales,unassigned,g_,s_
ASV_87187,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_87231,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,g_,s_
ASV_87233,Eukaryota,unknown,unknown,Longamoebia,Acanthamoebidae,g_,s_
ASV_87277,Eukaryota,unknown,Oomycetes,Peronosporales,Peronosporaceae,g_,s_
ASV_87295,Eukaryota,unknown,Oomycetes,Peronosporales,Peronosporaceae,g_,s_
ASV_87297,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_87336,Eukaryota,Arthropoda,unassigned,unassigned,unassigned,g_,s_
ASV_87347,Eukaryota,unknown,Oomycetes,Peronosporales,Peronosporaceae,g_,s_
ASV_87364,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_87367,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_87375,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_87376,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_87378,Eukaryota,unknown,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_87386,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_87404,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_87424,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_87425,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_87437,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_87441,Eukaryota,unknown,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_87442,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_87446,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_87451,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_87458,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,g_,s_
ASV_87467,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_87481,Eukaryota,unknown,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_87482,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,Nanomia bijuga
ASV_87495,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_87506,Eukaryota,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,g_,s_
ASV_87519,Eukaryota,Mollusca,Gastropoda,unassigned,unassigned,g_,s_
ASV_87531,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_
ASV_87669,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_87687,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_87737,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,g_,s_
ASV_87738,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_87740,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_87777,Eukaryota,unknown,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_87797,Eukaryota,Arthropoda,Insecta,Diptera,Agromyzidae,g_,s_
ASV_87824,Eukaryota,unknown,Dictyochophyceae,Pedinellales,unknown,g_,s_
ASV_87872,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_87880,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_87892,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_87908,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Acartiidae,g_,s_
ASV_87953,Eukaryota,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Mazzaella,Mazzaella flaccida
ASV_87965,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_87972,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_87975,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_88037,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_88042,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_88062,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_88088,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_88097,Eukaryota,Nemertea,Palaeonemertea,unknown,Tubulanidae,g_,s_
ASV_88142,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_88213,Eukaryota,Cnidaria,Hydrozoa,unassigned,unassigned,g_,s_
ASV_88267,Eukaryota,Arthropoda,Insecta,Diptera,unassigned,g_,s_
ASV_88286,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_88291,Eukaryota,unknown,Oomycetes,Saprolegniales,Saprolegniaceae,g_,s_
ASV_88295,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_88300,Eukaryota,Arthropoda,Insecta,Diptera,Syrphidae,g_,s_
ASV_88301,Eukaryota,unknown,Oomycetes,Peronosporales,Peronosporaceae,g_,s_
ASV_88302,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_88316,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,g_,s_
ASV_88340,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_
ASV_88343,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_88345,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_88349,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_88372,Eukaryota,unknown,Oomycetes,Pythiales,Pythiaceae,g_,s_
ASV_88411,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_88422,Eukaryota,unknown,unknown,unknown,Paramoebidae,g_,s_
ASV_88467,Eukaryota,Streptophyta,Mesostigmatophyceae,Mesostigmatales,Mesostigmataceae,g_,s_
ASV_88474,Eukaryota,unknown,unknown,Telonemida,unassigned,g_,s_
ASV_88476,Eukaryota,unknown,unknown,Telonemida,unassigned,g_,s_
ASV_88537,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_88540,Eukaryota,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,g_,s_
ASV_88541,Eukaryota,Arthropoda,Insecta,Hymenoptera,Braconidae,g_,s_
ASV_88546,Eukaryota,Arthropoda,Insecta,Diptera,Limoniidae,g_,s_
ASV_88568,Eukaryota,unknown,Phaeophyceae,unassigned,unassigned,g_,s_
ASV_88569,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_88570,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_88576,Eukaryota,unknown,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_88601,Eukaryota,unknown,Oomycetes,Pythiales,Pythiaceae,g_,s_
ASV_88604,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_88644,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_88645,Eukaryota,unknown,Dictyochophyceae,Florenciellales,unknown,g_,s_
ASV_88656,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_88667,Eukaryota,unknown,Chrysophyceae,Chromulinales,unassigned,g_,s_
ASV_88674,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,unknown,g_,s_
ASV_88728,Eukaryota,Arthropoda,Insecta,Diptera,Tabanidae,g_,s_
ASV_88731,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_88752,Eukaryota,unknown,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_88755,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,g_,s_
ASV_88756,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_88758,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_88773,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_88778,Eukaryota,unknown,Haptophyta,Isochrysidales,Noelaerhabdaceae,g_,s_
ASV_88795,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_88799,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_88805,Eukaryota,unknown,unknown,unknown,Vannellidae,g_,s_
ASV_88806,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_88807,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_88809,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_88833,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_88837,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_88846,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_88849,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_88891,Eukaryota,unknown,Oomycetes,unassigned,unassigned,g_,s_
ASV_88904,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_88911,Eukaryota,Arthropoda,Insecta,Diptera,Phoridae,g_,s_
ASV_88915,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_88926,Eukaryota,Arthropoda,Arachnida,Araneae,Zodariidae,g_,s_
ASV_88927,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_88940,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_88947,Eukaryota,unknown,Phaeophyceae,Dictyotales,Dictyotaceae,g_,s_
ASV_88952,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_88958,Eukaryota,unknown,Phaeophyceae,unassigned,unassigned,g_,s_
ASV_88961,Eukaryota,unknown,Oomycetes,Pythiales,Pythiaceae,g_,s_
ASV_88965,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_88983,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,g_,s_
ASV_88997,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_89041,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Forskaliidae,g_,s_
ASV_89065,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_89070,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_89071,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_89077,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,g_,s_
ASV_89078,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_89097,Eukaryota,unknown,Pelagophyceae,Pelagomonadales,unknown,g_,s_
ASV_89110,Eukaryota,unknown,Pelagophyceae,Pelagomonadales,unknown,g_,s_
ASV_89119,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_89125,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_89161,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_89167,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_89174,Eukaryota,unknown,Oomycetes,Pythiales,Pythiaceae,g_,s_
ASV_89202,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_89206,Eukaryota,unknown,Oomycetes,unknown,unknown,g_,s_
ASV_89222,Eukaryota,unknown,Oomycetes,Pythiales,Pythiaceae,g_,s_
ASV_89274,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_89349,Eukaryota,Rhodophyta,Florideophyceae,Corallinales,unassigned,g_,s_
ASV_89361,Eukaryota,Arthropoda,Insecta,Diptera,unassigned,g_,s_
ASV_89388,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
ASV_89425,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_89430,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_89477,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_89486,Eukaryota,Arthropoda,Arachnida,Araneae,Selenopidae,g_,s_
ASV_89501,Eukaryota,unknown,Oomycetes,Peronosporales,Peronosporaceae,g_,s_
ASV_89525,Eukaryota,unknown,Haptophyta,Isochrysidales,Noelaerhabdaceae,g_,s_
ASV_89556,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_89557,Eukaryota,unknown,Phaeophyceae,Fucales,Sargassaceae,g_,s_
ASV_89603,Eukaryota,unknown,Oomycetes,unknown,unknown,g_,s_
ASV_89612,Eukaryota,unknown,Haptophyta,unassigned,unassigned,g_,s_
ASV_89616,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,unassigned,g_,s_
ASV_89635,Eukaryota,unknown,Oomycetes,Pythiales,Pythiaceae,g_,s_
ASV_89636,Eukaryota,unknown,Oomycetes,unknown,unknown,g_,s_
ASV_89648,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_89650,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Prayidae,g_,s_
ASV_89695,Eukaryota,unknown,Chrysophyceae,Chromulinales,Paraphysomonadaceae,g_,s_
ASV_89700,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_89731,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,unassigned,g_,s_
ASV_89750,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_89762,Eukaryota,Arthropoda,unassigned,unassigned,unassigned,g_,s_
ASV_89763,Eukaryota,Arthropoda,Malacostraca,Decapoda,Portunidae,g_,s_
ASV_89774,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,g_,s_
ASV_89775,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_89776,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,g_,s_
ASV_89803,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_89877,Eukaryota,unknown,Chrysophyceae,Chromulinales,Chromulinaceae,g_,s_
ASV_89879,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_89960,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Scytosiphonaceae,g_,s_
ASV_89968,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_90015,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_90046,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus parapergens
ASV_90048,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90063,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_90077,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_90141,Eukaryota,Mollusca,Gastropoda,unassigned,unassigned,g_,s_
ASV_90154,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90168,Eukaryota,unknown,Oomycetes,Peronosporales,Peronosporaceae,g_,s_
ASV_90178,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,s_
ASV_90245,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,g_,s_
ASV_90251,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,g_,s_
ASV_90264,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_90295,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_90309,Eukaryota,Arthropoda,Insecta,Diptera,Phoridae,g_,s_
ASV_90310,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,g_,s_
ASV_90313,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_90314,Eukaryota,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,g_,s_
ASV_90332,Eukaryota,Arthropoda,unassigned,unassigned,unassigned,g_,s_
ASV_90376,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90407,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90411,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90414,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90415,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90419,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90429,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90432,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90439,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90446,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90458,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90461,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90463,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90465,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90467,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90468,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90470,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90473,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90479,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90482,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90559,Eukaryota,Nemertea,Palaeonemertea,unknown,Cephalothricidae,g_,s_
ASV_90586,Eukaryota,Arthropoda,Insecta,Diptera,Mycetophilidae,g_,s_
ASV_90611,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90625,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_90641,Eukaryota,unknown,unknown,unknown,Paramoebidae,g_,s_
ASV_90645,Eukaryota,unknown,unknown,Telonemida,unassigned,g_,s_
ASV_90647,Eukaryota,unknown,Raphidophyceae,unknown,unknown,g_,s_
ASV_90665,Eukaryota,Bacillariophyta,Fragilariophyceae,Thalassionemales,Thalassionemataceae,g_,s_
ASV_90689,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,g_,s_
ASV_90693,Eukaryota,unknown,unknown,Longamoebia,Acanthamoebidae,g_,s_
ASV_90711,Eukaryota,Mollusca,Gastropoda,unassigned,unassigned,g_,s_
ASV_90796,Eukaryota,unknown,Haptophyta,Isochrysidales,Noelaerhabdaceae,g_,s_
ASV_90832,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_90843,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_90847,Eukaryota,unknown,Oomycetes,unknown,unknown,g_,s_
ASV_90855,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_90907,Eukaryota,Arthropoda,Insecta,Diptera,unassigned,g_,s_
ASV_90931,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_90944,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_90945,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_
ASV_91007,Eukaryota,Mollusca,Gastropoda,unknown,Planorbidae,g_,s_
ASV_91013,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_91015,Eukaryota,unknown,Oomycetes,Pythiales,Pythiaceae,g_,s_
ASV_91028,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,g_,s_
ASV_91035,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,g_,s_
ASV_91081,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,unassigned,g_,s_
ASV_91084,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_91118,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_91133,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
