Family,Lasker18Sc122_3_D0052,Lasker18Sc122_5_D0053,Lasker18Sc122_17_D0057,Lasker18Sc122_19_D0058,Lasker18Sc123_3_D0063,Lasker18Sc123_5_D0064,Lasker18Sc123_17_D0068,Lasker18Sc123_19_D0069,Lasker18Sc124_3_D0073,Lasker18Sc124_5_D0074,Lasker18Sc124_17_D0078,Lasker18Sc124_19_D0079,Lasker18Sc126_3_D0085,Lasker18Sc126_5_D0086,Lasker18Sc126_17_D0090,Lasker18Sc127_3_D0095,Lasker18Sc127_5_D0096,Lasker18Sc127_17_D0100,Lasker18Sc127_19_D0101,Lasker18Sc128_3_D0105,Lasker18Sc128_7_D0107,Lasker18Sc128_16_D0110,Lasker18Sc128_19_D0111,Lasker18Sc129_3_D0116,Lasker18Sc129_5_D0117,Lasker18Sc129_17_D0121,Lasker18Sc129_19_D0122,Lasker18Sc130_3_D0127,Lasker18Sc130_5_D0128,Lasker18Sc130_17_D0132,Lasker18Sc130_19_D0133,Lasker18Sc132_3_D0137,Lasker18Sc132_5_D0138,Lasker18Sc132_17_D0142,Lasker18Sc132_19_D0143,Lasker18Sc133_3_D0147,Lasker18Sc133_5_D0148,Lasker18Sc133_17_D0152,Lasker18Sc133_19_D0153,Lasker18Sc134_3_D0158,Lasker18Sc134_5_D0159,Lasker18Sc134_17_D0163,Lasker18Sc134_19_D0164,Lasker18Sc135_17_D0173,Lasker18Sc135_19_D0174,Lasker18Sc145_3_D0219,Lasker18Sc145_5_D0220,Lasker18Sc145_17_D0224,Lasker18Sc145_19_D0225,Lasker18Sc150_3_D0229,Lasker18Sc150_5_D0230,Lasker18Sc150_17_D0234,Lasker18Sc150_19_D0235,Lasker18Sc151_3_D0240,Lasker18Sc151_5_D0241,Lasker18Sc151_17_D0245,Lasker18Sc151_19_D0246,Lasker18Sc153_3_D0250,Lasker18Sc153_5_D0251,Lasker18Sc153_17_D0255,Lasker18Sc153_19_D0256,Lasker18Sc154_3_D0260,Lasker18Sc154_5_D0261,Lasker18Sc154_17_D0265,Lasker18Sc154_19_D0266,Lasker18Sc158_3_D0270,Lasker18Sc158_5_D0271,Lasker18Sc158_17_D0275,Lasker18Sc158_19_D0276
Bangiaceae,0.0027595925197428295,0.0026106433922916507,0.0,8.694896095991653e-05,0.0003082354919158237,0.0011245144142302188,0.0,0.0,0.0002500520941862888,0.0,0.03732893125299537,0.03859013217510859,5.185377236193933e-05,6.462661970465635e-05,2.7457440966501922e-05,0.0006047777441790142,0.0004168087605623129,8.957706827052275e-05,0.00011596892032935173,0.0,0.00016136840406648378,0.001027069370702411,0.0005194805194805195,0.00022905009652825496,0.0005956612800953058,0.0002644278442519997,0.00043499875714640815,0.00012844665182394245,0.0004912090517971476,7.839448102853559e-05,0.0001840236777131991,0.0009211495946941784,0.0003521481034309287,0.0,3.2912058978409687e-05,0.0011862090306609247,0.0003129237509126943,1.5428051282842463e-05,0.0,0.0021386497507929316,0.0007689498068013611,2.7278430944652063e-05,0.0,1.2243648607284971e-05,0.0,0.00024086067548038324,0.0010352941176470587,0.0007904138606974612,0.0028027136863103923,0.007095565271705184,0.0011552378046122325,5.6222415877210244e-05,1.7362618282837052e-05,0.0006768074990270893,0.0002823928083964795,0.0001128710636216562,0.0,0.002106792589901925,0.001287741794070908,3.586414661263135e-05,0.00023674242424242425,0.00018243736317197763,3.2860147213459515e-05,1.4367816091954022e-05,0.00010677730829659685,0.001107180470416678,0.0005531629064759572,8.03264466793047e-05,0.0
Bathycoccaceae,5.8714734462613395e-05,7.72379701861435e-05,0.012303620330455064,0.012332260962814827,8.406422506795192e-05,0.00026287349943044074,0.0001640248721351565,0.00021131901486917432,0.0,4.451765124872012e-05,0.019010596943394218,0.02452895041089898,5.185377236193933e-05,8.078327463082043e-05,0.006672158154859967,0.0,5.052227400755308e-05,0.0003966984451980293,0.0007190073060419807,0.00014145271942853102,0.0,0.02684306728174776,0.029028571428571428,0.0008834789437518406,0.0007685952001229752,0.004640708666622595,0.0021128511061396966,0.002675971912998801,0.0020495274230156848,0.00015678896205707118,7.667653238049963e-05,0.0006448047162859248,0.001031290874333434,0.0008051911144792308,0.002007635597682991,0.0014440805590654735,0.000789759942779657,0.001295956307758767,0.0018056527987618382,0.005147258722247395,0.006824429535362079,0.004419105813033634,0.0017688892097758205,0.0,2.312994402553546e-05,0.0020071722956698603,0.0008705882352941177,0.0003635903759208321,0.00042040705294655884,0.0059212991880074955,0.004969702253803566,0.0011666151294521126,0.0013021963712127789,0.0007952488113568298,0.0008471784251894385,7.52473757477708e-05,0.00011638153191347865,0.004189369173023368,0.006411310208778563,3.586414661263135e-05,0.0001506542699724518,0.0008817805886645585,0.0009200841219768665,0.0029741379310344825,0.0018152142410421466,0.002160352137398396,0.00300288434944091,0.0007711338881213251,0.0006293026182802875
Benthesicymidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.60744000153719e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blastocladiaceae,8.807210169392008e-05,0.00032439947478180275,0.0,1.4491493493319421e-05,0.0022417126684787176,0.0037678534918363176,0.0,1.92108195335613e-05,2.0837674515524066e-05,2.967843416581341e-05,0.00013312742957558975,3.1247070587132453e-05,0.0004407570650764843,0.00016156654926164087,0.0,0.00010995958985072986,0.00039154762355853636,0.0,0.0,0.0,0.0,0.00010444773261380451,6.233766233766233e-05,0.00035993586597297207,0.0009415291201506446,3.966417663779996e-05,0.0002071422653078134,0.004581263915053948,0.006504285375520851,1.5678896205707117e-05,0.0,0.004283345615327929,0.0039993963175369756,0.0001184104580116516,0.0002303844128488678,0.005853683694783259,0.003829590665931544,0.0007096903590107533,0.0007001510852341821,0.004168554599003171,0.003133470462715546,8.183529283395619e-05,0.0,3.6730945821854914e-05,0.00011564972012767729,0.010678156612963657,0.004447058823529412,0.0,0.0,0.006420986883198001,0.00969963817080082,0.0009979478818204818,0.00026043927424255575,0.00903538011201164,0.007036287475878948,0.0009029685089732496,0.00028264086321844813,0.0037292650441942124,0.005205764699435586,0.00066348671233368,0.00036587465564738293,0.0040440282169788375,0.0040417981072555205,0.0007614942528735632,0.0005491404426682124,0.008371364532418784,0.006242838515942945,8.03264466793047e-05,0.0003432559736074296
Bolinopsidae,0.0,0.0,0.0,0.0001304234414398748,0.0,0.0,0.0,0.0,0.0,1.4839217082906706e-05,0.0,0.0,0.0,0.0,2.7457440966501922e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.071422653078134e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006088730911005792,0.0008251888908945563,0.0170766961212356,6.171220513136985e-05,0.00040535062829347385,0.00010874490258269144,0.00019223745170034027,0.0,0.0,0.0,2.312994402553546e-05,0.0,0.0,0.0,0.0,0.0014990630855715179,0.0003051571559353067,0.00021083405953953841,0.00019098880111120757,0.0447369756856906,9.413093613215984e-05,5.64355318108281e-05,6.65037325219878e-05,0.0003390240949267466,0.00035618390048769796,0.0,0.0,6.081245439065921e-05,6.572029442691903e-05,0.00011494252873563218,0.00010677730829659685,8.101320515243984e-05,3.9511636176854084e-05,0.00012852231468688752,5.72093289345716e-05
Bonelliidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64355318108281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bougainvilliidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.374121176139737e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.081472949625665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brachionidae,0.0,0.0,0.0,0.0,0.0,0.0,4.4734056036860863e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014277869302581,0.0,0.0,0.007319726150105573,0.006981329003826974,0.0,0.0,0.0,0.0,0.0,0.0,3.966417663779996e-05,0.0006007125693926589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bythograeidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5335306476099925e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9069776311523867e-05
Cafeteriaceae,0.0,0.0011122267706804665,0.0,0.0,0.0,8.762449981014691e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014540989433547679,0.0,0.0,0.0025387442688795422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.764464000922314e-05,0.0,0.0,2.1407775303990408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001695120474633733,0.00010959504630390706,0.0,0.0,0.00033446849914862563,0.0004929022082018927,0.0,0.0,0.0,0.0,0.0,0.0
Calanidae,2.9357367231306698e-05,0.0,0.0,0.0,5.604281671196794e-05,7.302041650845577e-05,0.027481621758644856,0.040092980366542436,0.0,0.0,0.003141807337983918,0.0007811767646783114,2.5926886180969666e-05,0.0,0.0032125205930807247,0.0,0.0017809101587662462,0.026233284279224518,0.0035254551780122927,0.0,8.068420203324189e-05,0.00019148750979197494,0.0,0.04561369065148392,0.021136368003381818,0.015098829906789185,0.002672135222470793,2.1407775303990408e-05,0.0,0.00037629350893697084,0.006946893833673266,0.0,0.00012576717979676023,0.0,0.0005595050026329647,0.0,0.0,0.0028696175386086985,0.006743560452518701,0.0792569098323516,0.008823699033045617,0.0003546196022804768,0.0,0.026789103152739517,0.017740667067585696,0.112080500990205,2.3529411764705884e-05,0.014164216383698504,0.015348979070323383,0.0037726420986883198,2.1796939709664764e-05,0.005720630815506143,0.013629655352027086,0.0,0.0,3.76236878738854e-05,3.32518662609939e-05,9.686402712192759e-05,5.479752315195353e-05,0.0077825198149410035,0.0017432851239669422,0.0,0.0,8.620689655172413e-05,0.0002135546165931937,2.700440171747995e-05,0.0008692559958907898,0.0011245702535102658,0.0049200022883731575
Calocalanidae,2.9357367231306698e-05,0.0,2.6205794101075746e-05,0.0,0.0,0.010850833893156527,0.0,0.0,2.0837674515524066e-05,0.055958687619641186,2.662548591511795e-05,3.1247070587132453e-05,0.0,0.04066630044915501,5.4914881933003843e-05,0.14740083019490338,2.526113700377654e-05,2.5593448077292213e-05,0.0,0.12115425419053681,0.001411973535581733,0.0,0.0,0.0,1.921488000307438e-05,0.0,0.0,0.0,1.693824316541888e-05,0.0,0.0,0.0002763448784082535,7.546030787805614e-05,0.0,0.0,0.0,0.0430046640540017,0.0,5.52750856763828e-05,0.09988219302220208,0.009208173936446299,0.0,0.0,0.0,0.0,0.0,2.3529411764705884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005569681559510837,0.0,0.0,0.0,0.0,0.0,0.0,4.5761703555684365e-05,0.009883611028597661,7.902327235370817e-05,0.0,0.0
Campanulariidae,0.0,0.0,3.930869115161362e-05,0.00010144045445323595,0.00011208563342393588,5.8416333206764614e-05,2.982270402457391e-05,1.92108195335613e-05,0.0,0.0,5.32509718302359e-05,3.1247070587132453e-05,0.0005703914959813327,6.462661970465635e-05,0.0,5.497979492536493e-05,0.0003789170550566481,0.00015356068846375328,6.958135219761104e-05,0.00014145271942853102,0.0,5.2223866306902256e-05,6.233766233766233e-05,0.0016033506756977847,0.003516323040562612,7.932835327559992e-05,0.0010564255530698483,0.0,0.0,0.0,0.0,0.0,0.00025153435959352047,9.472836640932126e-05,0.0,0.0005415302096495526,5.960452398337034e-05,6.171220513136985e-05,0.0,0.00041685545990031715,0.0004998173744208847,0.0,0.0,0.0,0.0,0.00024086067548038324,9.411764705882353e-05,0.0,0.0,0.0007995003123048095,0.0005667204324512838,1.4055603969302561e-05,3.4725236565674104e-05,0.0003214835620378674,0.0,5.64355318108281e-05,0.0,0.00021794406102433709,8.21962847279303e-05,1.7932073306315676e-05,2.1522038567493114e-05,0.0,0.0001971608832807571,0.0,3.0507802370456244e-05,0.0002160352137398396,3.9511636176854084e-05,0.0,0.0
Candelabridae,0.0,0.0,2.6205794101075746e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32509718302359e-05,0.0,0.0,0.0,0.0,0.0,2.526113700377654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2815550607980816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.359387941932953e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capitellidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001662593313049695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carinomidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.819586800758282e-05,0.0
Caryophylliidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002836586812450037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Catostylidae,2.9357367231306698e-05,0.0,0.0,4.347448047995827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2815550607980816e-05,3.387648633083776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901130995842585e-05,0.0,0.0,9.062075215224287e-05,3.8447490340068055e-05,0.0,0.0,0.0,0.0,5.352459455119628e-05,4.705882352941177e-05,0.0,0.0,7.495315427857589e-05,6.539081912899428e-05,0.0,0.0,3.384037495135446e-05,0.00014119640419823975,0.0,0.0,2.4216006780481897e-05,0.0,0.0,0.0,0.0,0.0,2.8735632183908045e-05,0.0,0.0002160352137398396,0.0,1.606528933586094e-05,0.0
Cephalothricidae,0.0006752194463200541,0.0006951417316752916,1.3102897050537873e-05,4.347448047995827e-05,0.0,0.00010222858311183807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011528928001844628,0.0,0.0,0.0,0.0,0.0,0.0,4.605747973470892e-05,0.0,0.0,0.0,0.00012893576420227443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022485946283572767,4.359387941932953e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002663760745853009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ceramiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.693824316541888e-05,0.0,0.0,9.211495946941784e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8447490340068055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ceratobasidiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0342101016620945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cestidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.980226199168517e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaetocerotaceae,5.8714734462613395e-05,0.00023171391055843053,1.3102897050537873e-05,1.4491493493319421e-05,0.00022417126684787177,0.00048193474895580807,2.982270402457391e-05,0.00019210819533561303,0.00016670139612419253,0.0,0.0013312742957558975,0.0006249414117426492,0.0030075187969924814,0.0017772320418780495,0.0012081274025260845,0.006432636006267697,0.004357546133151453,0.00144602981636701,0.0019714716455989795,0.0006365372374283895,0.0011699209294820075,0.005448690051353468,0.0037402597402597403,0.0004908216354176892,0.0009607440001537191,0.004455609175646196,0.008161405253127849,0.0,0.0002710118906467021,0.0009564126685481342,0.0010888067598030947,9.211495946941784e-05,0.00012576717979676023,0.0007815090228769005,0.0007898894154818325,0.00010314861136181954,0.00017881357195011102,0.00032398907693969176,0.00035007554261709106,0.0012686905301314,0.0009035160229915992,0.0012820862543986469,0.00021659867874805963,0.00015916743189470461,0.00023129944025535457,8.028689182679442e-05,4.705882352941177e-05,9.484966328369534e-05,0.0,0.00034978138663335415,0.00045773573390296,0.0011947263373907177,0.0007292299678791561,3.384037495135446e-05,0.0001647291382312797,0.0009782158847210203,0.0009975559878298169,0.0003390240949267466,0.0003013863773357444,0.0003048452462073665,0.0001506542699724518,0.0,0.0,0.001896551724137931,0.0016321674268194091,0.00024303961545731954,0.0007112094511833735,0.0009799826494875173,0.0007818608287724785
Chaetosphaeridiaceae,0.0,0.00029350428670734535,0.0,4.347448047995827e-05,0.0,1.4604083301691153e-05,0.0,0.0,0.0,2.967843416581341e-05,0.0,0.0,2.5926886180969666e-05,0.0,0.0,5.497979492536493e-05,0.0001263056850188827,0.0,0.0,0.0,8.068420203324189e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011856770215793219,0.0,0.0,6.908621960206338e-05,5.0306871918704096e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.6248300860897145e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.058823529411764e-05,0.0,0.0,7.495315427857589e-05,4.359387941932953e-05,4.216681190790768e-05,1.7362618282837052e-05,5.0760562427031693e-05,2.353273403303996e-05,0.0,0.0,0.0,8.21962847279303e-05,0.0,0.0,3.0406227195329603e-05,0.0,7.183908045977011e-05,0.0,0.00016202641030487968,0.0,0.0,0.0
Chattonellaceae,0.0006458620790887474,0.0007569321078242064,0.00023585214690968173,0.0001883894154131525,0.0020735842183428137,0.004103747407775214,0.0,0.0,0.0008543446551364868,0.00020774903916069389,0.0019170349858884926,0.0013123769646595632,0.0012963443090484833,0.0010017126054221734,0.0,0.0017593534376116778,0.0009220315006378437,0.0,0.0,0.0006365372374283895,0.00024205260609972567,6.963182174253633e-05,4.1558441558441555e-05,0.00022905009652825496,3.842976000614876e-05,2.6442784425199975e-05,6.214267959234402e-05,0.0016912142490152424,0.0017785155323689827,3.1357792411414234e-05,0.0,0.0024871039056742813,0.002540497031894557,7.104627480699095e-05,0.0,0.0011604218778204698,0.001043079169708981,0.0,0.0,0.00027186225645672857,0.0006151598454410889,0.0,0.0,0.0,0.0,0.0026762297275598136,0.0015058823529411766,0.0,0.0,0.0024734540911930045,0.001852739875321505,0.0006184465746493127,0.00034725236565674104,0.003976244056784149,0.002847460817997835,0.011663343240904473,0.007714432972550585,0.0007506962101949388,0.0009863554167351635,0.000555894272495786,0.0013558884297520662,0.003527122354658234,0.001971608832807571,0.00035919540229885057,0.0003050780237045624,0.0014852420944613972,0.0006716978150065194,0.0005783504160909938,0.00041953507885352507
Chimaeridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.563110121596163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011853490853056225,0.0,0.0
Chirodropidae,0.0,0.0,0.0,0.0,0.0,1.4604083301691153e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7489897462682465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2815550607980816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.352459455119628e-05,0.0,0.0,0.0,2.4984384759525296e-05,2.1796939709664764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chlorellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4729826643915225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.975559878298169e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chloropicaceae,5.8714734462613395e-05,3.0895188074457404e-05,6.551448525268937e-05,0.0,0.0,0.0,2.982270402457391e-05,1.92108195335613e-05,0.0,0.0,0.0001597529154907077,0.00018748242352279473,7.7780658542909e-05,0.0,8.237232289950576e-05,0.0,0.0,0.00012796724038646108,0.0,0.0,0.0,1.7407955435634083e-05,0.0,0.0,3.842976000614876e-05,5.288556885039995e-05,8.285690612312537e-05,0.0,0.0,3.1357792411414234e-05,0.0,6.908621960206338e-05,0.0,0.0,0.0,0.0001805100698831842,0.0,4.6284153848527396e-05,3.685005711758853e-05,0.00018124150430448574,7.689498068013611e-05,0.0,0.0,3.6730945821854914e-05,0.0,0.0,7.058823529411764e-05,4.742483164184767e-05,0.0,0.0,0.0,8.433362381581536e-05,3.4725236565674104e-05,1.692018747567723e-05,9.413093613215984e-05,3.76236878738854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020114942528735632,0.0,0.0,0.0,0.0,1.9069776311523867e-05
Chordariaceae,0.0008220062824765875,0.0020390824129141887,0.00010482317640430299,0.0004637277917862215,0.0014010704177991986,0.0019569471624266144,5.964540804914782e-05,7.68432781342452e-05,0.0005626172119191498,0.0008161569395598688,0.006656371478779488,0.004187107458675749,0.0037334716100596316,0.0012117491194623066,0.0002745744096650192,0.0014569645655221706,0.003839692824574034,0.0017019642971399323,0.0005566508175808883,0.0021217907914279654,0.0009682104243989027,0.001009661415266777,0.0008935064935064936,0.002650436831255522,0.0027092980804334877,0.0011767039069213987,0.001035711326539067,0.003189758520294571,0.0034215251194146144,0.00010975227343994983,0.0003680473554263982,0.002763448784082535,0.0028171848274474295,0.0006157343816605883,0.0008228014744602422,0.003842285773227778,0.001579519885559314,0.0011108196923646574,0.0013266020562331872,0.0024286361576801086,0.0019415982621734367,0.0003818980332251289,0.0008302949352008953,0.0018243036424854607,0.0015265763056853403,0.003532623240378954,0.0022823529411764706,0.0008378386923393089,0.0021597381935685965,0.007695190505933792,0.0042068093639652995,0.0027970651898912096,0.001736261828283705,0.0028425914959137747,0.0018826187226431968,0.01303660784830129,0.011904168121435816,0.0022763046373652984,0.004301605567428353,0.0021877129433705124,0.001958505509641873,0.004804183896862078,0.004468980021030494,0.0015373563218390805,0.001601659624448953,0.003726607437012233,0.0022126516259038287,0.0019760305883108954,0.0012967447891836228
